"Category ID";"Active (0/1)";"Name*";"Parent category";"Root category (0/1)";"Description";"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Image URL"
"494";"1";"JUDDS  the";"ENGELSTALIG";"0";;"JUDDS  the";"JUDDS  the";"JUDDS  the";"judds-the";
"495";"1";"AFTER  ALL";"ENGELSTALIG";"0";;"AFTER  ALL";"AFTER  ALL";"AFTER  ALL";"after-all";
"496";"1";"SILVIO";"ENGELSTALIG";"0";;"SILVIO";"SILVIO";"SILVIO";"silvio";
"497";"1";"Smulders  Peter";"NEDERLANDSTALIG  A-Z";"0";;"Smulders  Peter";"Smulders  Peter";"Smulders  Peter";"smulders-peter";
"498";"1";"ADERA'S  The";"NEDERLANDSTALIG  A-Z";"0";;"ADERA'S  The";"ADERA'S  The";"ADERA'S  The";"adera-s-the";
"499";"1";"LION  JOHNNY";"NEDERLANDSTALIG  A-Z";"0";;"LION  JOHNNY";"LION  JOHNNY";"LION  JOHNNY";"lion-johnny";
"500";"1";"NIJS  de  ROB";"NEDERLANDSTALIG  A-Z";"0";;"NIJS  de  ROB";"NIJS  de  ROB";"NIJS  de  ROB";"nijs-de-rob";
"501";"1";"VRIES  de  REIN";"NEDERLANDSTALIG  A-Z";"0";;"VRIES  de  REIN";"VRIES  de  REIN";"VRIES  de  REIN";"vries-de-rein";
"502";"1";"KAPERS  De";"NEDERLANDSTALIG  A-Z";"0";;"KAPERS  De";"KAPERS  De";"KAPERS  De";"kapers-de";
"503";"1";"Toren  Dimitri van";"NEDERLANDSTALIG  A-Z";"0";;"Toren  Dimitri van";"Toren  Dimitri van";"Toren  Dimitri van";"toren-dimitri-van";
"504";"1";"TOL & TOL";"NEDERLANDSTALIG  A-Z";"0";;"TOL & TOL";"TOL & TOL";"TOL & TOL";"tol-tol";
"505";"1";"Esperando's  de";"NEDERLANDSTALIG  A-Z";"0";;"Esperando's  de";"Esperando's  de";"Esperando's  de";"esperando-s-de";
"506";"1";"INVENTIONS  the";"NEDERLANDSTALIG  A-Z";"0";;"INVENTIONS  the";"INVENTIONS  the";"INVENTIONS  the";"inventions-the";
"507";"1";"IDEKE";"NEDERLANDSTALIG  A-Z";"0";;"IDEKE";"IDEKE";"IDEKE";"ideke";
"508";"1";"JEVENTA'S  De";"NEDERLANDSTALIG  A-Z";"0";;"JEVENTA'S  De";"JEVENTA'S  De";"JEVENTA'S  De";"jeventa-s-de";
"509";"1";"ORION  COMBO";"NEDERLANDSTALIG  A-Z";"0";;"ORION  COMBO";"ORION  COMBO";"ORION  COMBO";"orion-combo";
"510";"1";"TILBURG  van  AD";"NEDERLANDSTALIG  A-Z";"0";;"TILBURG  van  AD";"TILBURG  van  AD";"TILBURG  van  AD";"tilburg-van-ad";
"511";"1";"TELL  WILHELM";"NEDERLANDSTALIG  A-Z";"0";;"TELL  WILHELM";"TELL  WILHELM";"TELL  WILHELM";"tell-wilhelm";
"512";"1";"Boemerang";"NEDERLANDSTALIG  A-Z";"0";;"Boemerang";"Boemerang";"Boemerang";"boemerang";
"513";"1";"Zande  Jan van der";"NEDERLANDSTALIG  A-Z";"0";;"Zande  Jan van der";"Zande  Jan van der";"Zande  Jan van der";"zande-jan-van-der";
"514";"1";"Paradise Birds  The";"NEDERLANDSTALIG  A-Z";"0";;"Paradise Birds  The";"Paradise Birds  The";"Paradise Birds  The";"paradise-birds-the";
"515";"1";"PRINS  BOBBY";"NEDERLANDSTALIG  A-Z";"0";;"PRINS  BOBBY";"PRINS  BOBBY";"PRINS  BOBBY";"prins-bobby";
"516";"1";"Rodeo's  de";"NEDERLANDSTALIG  A-Z";"0";;"Rodeo's  de";"Rodeo's  de";"Rodeo's  de";"rodeo-s-de";
"517";"1";"Herb  Jacques";"NEDERLANDSTALIG  A-Z";"0";;"Herb  Jacques";"Herb  Jacques";"Herb  Jacques";"herb-jacques";
"518";"1";"Dikke Leo / Leo van Helmond";"NEDERLANDSTALIG  A-Z";"0";;"Dikke Leo / Leo van Helmond";"Dikke Leo / Leo van Helmond";"Dikke Leo / Leo van Helmond";"dikke-leo-leo-van-helmond";
"519";"1";"RONNY";"DUITSTALIG";"0";;"RONNY";"RONNY";"RONNY";"ronny";
"520";"1";"DOE  MAAR";"NEDERLANDSTALIG  A-Z";"0";;"DOE  MAAR";"DOE  MAAR";"DOE  MAAR";"doe-maar";
"521";"1";"Borgman  Bettina";"NEDERLANDSTALIG  A-Z";"0";;"Borgman  Bettina";"Borgman  Bettina";"Borgman  Bettina";"borgman-bettina";
"522";"1";"Boezeroen  Jan";"NEDERLANDSTALIG  A-Z";"0";;"Boezeroen  Jan";"Boezeroen  Jan";"Boezeroen  Jan";"boezeroen-jan";
"523";"1";"TRIOLA'S  de";"NEDERLANDSTALIG  A-Z";"0";;"TRIOLA'S  de";"TRIOLA'S  de";"TRIOLA'S  de";"triola-s-de";
"524";"1";"Teenager";"ENGELSTALIG";"0";;"Teenager";"Teenager";"Teenager";"teenager";
"525";"1";"Toon en de Ri-jo-co's";"NEDERLANDSTALIG  A-Z";"0";;"Toon en de Ri-jo-co's";"Toon en de Ri-jo-co's";"Toon en de Ri-jo-co's";"toon-en-de-ri-jo-co-s";
"526";"1";"Joekie en de Twinkle Lights";"NEDERLANDSTALIG  A-Z";"0";;"Joekie en de Twinkle Lights";"Joekie en de Twinkle Lights";"Joekie en de Twinkle Lights";"joekie-en-de-twinkle-lights";
"527";"1";"JERRY'S  The";"NEDERLANDSTALIG  A-Z";"0";;"JERRY'S  The";"JERRY'S  The";"JERRY'S  The";"jerry-s-the";
"528";"1";"Dalm  van  Rudi";"NEDERLANDSTALIG  A-Z";"0";;"Dalm  van  Rudi";"Dalm  van  Rudi";"Dalm  van  Rudi";"dalm-van-rudi";
"529";"1";"Cowboy Gerard";"NEDERLANDSTALIG  A-Z";"0";;"Cowboy Gerard";"Cowboy Gerard";"Cowboy Gerard";"cowboy-gerard";
"530";"1";"Shocking Blue";"ENGELSTALIG";"0";;"Shocking Blue";"Shocking Blue";"Shocking Blue";"shocking-blue";
"531";"1";"Franklin  Ivo";"NEDERLANDSTALIG  A-Z";"0";;"Franklin  Ivo";"Franklin  Ivo";"Franklin  Ivo";"franklin-ivo";
"532";"1";"JANSKE";"NEDERLANDSTALIG  A-Z";"0";;"JANSKE";"JANSKE";"JANSKE";"janske";
"533";"1";"Helma & Selma";"NEDERLANDSTALIG  A-Z";"0";;"Helma & Selma";"Helma & Selma";"Helma & Selma";"helma-selma";
"534";"1";"Arno & Gradje";"NEDERLANDSTALIG  A-Z";"0";;"Arno & Gradje";"Arno & Gradje";"Arno & Gradje";"arno-gradje";
"535";"1";"Dick & Lollipop";"NEDERLANDSTALIG  A-Z";"0";;"Dick & Lollipop";"Dick & Lollipop";"Dick & Lollipop";"dick-lollipop";
"536";"1";"LIESBETH";"NEDERLANDSTALIG  A-Z";"0";;"LIESBETH";"LIESBETH";"LIESBETH";"liesbeth";
"537";"1";"Jan Boezeroen  emi";"SUB";"0";;"Jan Boezeroen  emi";"Jan Boezeroen  emi";"Jan Boezeroen  emi";"jan-boezeroen-emi";
"539";"1";"Ebstein Katja";"DUITSTALIG";"0";;"Ebstein Katja";"Ebstein Katja";"Ebstein Katja";"ebstein-katja";
"540";"1";"Kastelruther Spatzen";"DUITSTALIG";"0";;"Kastelruther Spatzen";"Kastelruther Spatzen";"Kastelruther Spatzen";"kastelruther-spatzen";
"541";"1";"Nockalm  Quintett";"DUITSTALIG";"0";;"Nockalm  Quintett";"Nockalm  Quintett";"Nockalm  Quintett";"nockalm-quintett";
"542";"1";"MUIZERS   ZUSJES";"DUITSTALIG";"0";;"MUIZERS   ZUSJES";"MUIZERS   ZUSJES";"MUIZERS   ZUSJES";"muizers-zusjes";
"543";"1";"TELSTARS  De";"NEDERLANDSTALIG  A-Z";"0";;"TELSTARS  De";"TELSTARS  De";"TELSTARS  De";"telstars-de";
"544";"1";"Vogelaar  Flip  de";"NEDERLANDSTALIG  A-Z";"0";;"Vogelaar  Flip  de";"Vogelaar  Flip  de";"Vogelaar  Flip  de";"vogelaar-flip-de";
"545";"1";"Gerry & Diana";"NEDERLANDSTALIG  A-Z";"0";;"Gerry & Diana";"Gerry & Diana";"Gerry & Diana";"gerry-diana";
"546";"1";"SWEET  The";"ENGELSTALIG";"0";;"SWEET  The";"SWEET  The";"SWEET  The";"sweet-the";
"547";"1";"Fleetwood Mac";"ENGELSTALIG";"0";;"Fleetwood Mac";"Fleetwood Mac";"Fleetwood Mac";"fleetwood-mac";
"548";"1";"TUMBLEWEEDS";"ENGELSTALIG";"0";;"TUMBLEWEEDS";"TUMBLEWEEDS";"TUMBLEWEEDS";"tumbleweeds";
"549";"1";"BEE GEES  The";"ENGELSTALIG";"0";;"BEE GEES  The";"BEE GEES  The";"BEE GEES  The";"bee-gees-the";
"550";"1";"Middle of the road";"ENGELSTALIG";"0";;"Middle of the road";"Middle of the road";"Middle of the road";"middle-of-the-road";
"551";"1";"QUEEN";"ENGELSTALIG";"0";;"QUEEN";"QUEEN";"QUEEN";"queen";
"552";"1";"ABBA";"ENGELSTALIG";"0";;"ABBA";"ABBA";"ABBA";"abba";
"553";"1";"George Baker Selection";"ENGELSTALIG";"0";;"George Baker Selection";"George Baker Selection";"George Baker Selection";"george-baker-selection";
"554";"1";"Status Quo";"ENGELSTALIG";"0";;"Status Quo";"Status Quo";"Status Quo";"status-quo";
"556";"1";"Blenco  Johnny";"NEDERLANDSTALIG  A-Z";"0";;"Blenco  Johnny";"Blenco  Johnny";"Blenco  Johnny";"blenco-johnny";
"557";"1";"Wynette  Tammy";"ENGELSTALIG";"0";;"Wynette  Tammy";"Wynette  Tammy";"Wynette  Tammy";"wynette-tammy";
"558";"1";"Hoes  Johnny";"NEDERLANDSTALIG  A-Z";"0";;"Hoes  Johnny";"Hoes  Johnny";"Hoes  Johnny";"hoes-johnny";
"559";"1";"Rio Johnny-- de Rio";"NEDERLANDSTALIG  A-Z";"0";;"Rio Johnny-- de Rio";"Rio Johnny-- de Rio";"Rio Johnny-- de Rio";"rio-johnny-de-rio";
"560";"1";"ROLAND  W";"DUITSTALIG";"0";;"ROLAND  W";"ROLAND  W";"ROLAND  W";"roland-w";
"561";"1";"Garrick  David";"ENGELSTALIG";"0";;"Garrick  David";"Garrick  David";"Garrick  David";"garrick-david";
"562";"1";"Montez  Chris";"ENGELSTALIG";"0";;"Montez  Chris";"Montez  Chris";"Montez  Chris";"montez-chris";
"563";"1";"Dave Dee Dozy Beaky Mick & Tich";"ENGELSTALIG";"0";;"Dave Dee Dozy Beaky Mick & Tich";"Dave Dee Dozy Beaky Mick & Tich";"Dave Dee Dozy Beaky Mick & Tich";"dave-dee-dozy-beaky-mick-tich";
"564";"1";"Sledge  Percy";"ENGELSTALIG";"0";;"Sledge  Percy";"Sledge  Percy";"Sledge  Percy";"sledge-percy";
"565";"1";"Redding  Otis";"ENGELSTALIG";"0";;"Redding  Otis";"Redding  Otis";"Redding  Otis";"redding-otis";
"566";"1";"Royal   Billy Joe";"ENGELSTALIG";"0";;"Royal   Billy Joe";"Royal   Billy Joe";"Royal   Billy Joe";"royal-billy-joe";
"567";"1";"Easybeats  The";"ENGELSTALIG";"0";;"Easybeats  The";"Easybeats  The";"Easybeats  The";"easybeats-the";
"568";"1";"Peters  Chrispian st";"ENGELSTALIG";"0";;"Peters  Chrispian st";"Peters  Chrispian st";"Peters  Chrispian st";"peters-chrispian-st";
"569";"1";"Fender  Freddy";"ENGELSTALIG";"0";;"Fender  Freddy";"Fender  Freddy";"Fender  Freddy";"fender-freddy";
"570";"1";"Hammond  Albert";"ENGELSTALIG";"0";;"Hammond  Albert";"Hammond  Albert";"Hammond  Albert";"hammond-albert";
"571";"1";"Golden  Earring";"ENGELSTALIG";"0";;"Golden  Earring";"Golden  Earring";"Golden  Earring";"golden-earring";
"572";"1";"Monkees  The";"ENGELSTALIG";"0";;"Monkees  The";"Monkees  The";"Monkees  The";"monkees-the";
"573";"1";"Everly Brothers  The";"ENGELSTALIG";"0";;"Everly Brothers  The";"Everly Brothers  The";"Everly Brothers  The";"everly-brothers-the";
"574";"1";"NIJMAN  MAX";"ENGELSTALIG";"0";;"NIJMAN  MAX";"NIJMAN  MAX";"NIJMAN  MAX";"nijman-max";
"575";"1";"Beach Boys  The";"ENGELSTALIG";"0";;"Beach Boys  The";"Beach Boys  The";"Beach Boys  The";"beach-boys-the";
"576";"1";"BACCARA";"ENGELSTALIG";"0";;"BACCARA";"BACCARA";"BACCARA";"baccara";
"577";"1";"DAVID  F-R";"ENGELSTALIG";"0";;"DAVID  F-R";"DAVID  F-R";"DAVID  F-R";"david-f-r";
"578";"1";"HYDRA";"NEDERLANDSTALIG  A-Z";"0";;"HYDRA";"HYDRA";"HYDRA";"hydra";
"580";"1";"NINA & MIKE";"DUITSTALIG";"0";;"NINA & MIKE";"NINA & MIKE";"NINA & MIKE";"nina-mike";
"581";"1";"Deutscher  Drafi";"DUITSTALIG";"0";;"Deutscher  Drafi";"Deutscher  Drafi";"Deutscher  Drafi";"deutscher-drafi";
"582";"1";"LOBO";"ENGELSTALIG";"0";;"LOBO";"LOBO";"LOBO";"lobo";
"583";"1";"Ronstadt  Linda";"ENGELSTALIG";"0";;"Ronstadt  Linda";"Ronstadt  Linda";"Ronstadt  Linda";"ronstadt-linda";
"584";"1";"Jan & Kjeld";"DUITSTALIG";"0";;"Jan & Kjeld";"Jan & Kjeld";"Jan & Kjeld";"jan-kjeld";
"585";"1";"Arendo  Jerry";"ENGELSTALIG";"0";;"Arendo  Jerry";"Arendo  Jerry";"Arendo  Jerry";"arendo-jerry";
"586";"1";"Shayne  Ricky";"DUITSTALIG";"0";;"Shayne  Ricky";"Shayne  Ricky";"Shayne  Ricky";"shayne-ricky";
"587";"1";"TINEKE";"NEDERLANDSTALIG  A-Z";"0";;"TINEKE";"TINEKE";"TINEKE";"tineke";
"588";"1";"Buffoons  The";"ENGELSTALIG";"0";;"Buffoons  The";"Buffoons  The";"Buffoons  The";"buffoons-the";
"589";"1";"Timmerman  Gert & Hermien";"NEDERLANDSTALIG  A-Z";"0";;"Timmerman  Gert & Hermien";"Timmerman  Gert & Hermien";"Timmerman  Gert & Hermien";"timmerman-gert-hermien";
"590";"1";"LEFT SIDE";"ENGELSTALIG";"0";;"LEFT SIDE";"LEFT SIDE";"LEFT SIDE";"left-side";
"591";"1";"Zingende Amateur  De";"NEDERLANDSTALIG  A-Z";"0";;"Zingende Amateur  De";"Zingende Amateur  De";"Zingende Amateur  De";"zingende-amateur-de";
"592";"1";"Hansse  Tol";"NEDERLANDSTALIG  A-Z";"0";;"Hansse  Tol";"Hansse  Tol";"Hansse  Tol";"hansse-tol";
"593";"1";"Jacqueline";"NEDERLANDSTALIG  A-Z";"0";;"Jacqueline";"Jacqueline";"Jacqueline";"jacqueline";
"594";"1";"Tonny en de Wilberries";"NEDERLANDSTALIG  A-Z";"0";;"Tonny en de Wilberries";"Tonny en de Wilberries";"Tonny en de Wilberries";"tonny-en-de-wilberries";
"595";"1";"Frey  Petra";"DUITSTALIG";"0";;"Frey  Petra";"Frey  Petra";"Frey  Petra";"frey-petra";
"596";"1";"Valjo  Franky";"NEDERLANDSTALIG  A-Z";"0";;"Valjo  Franky";"Valjo  Franky";"Valjo  Franky";"valjo-franky";
"597";"1";"Piraten  De";"NEDERLANDSTALIG  A-Z";"0";;"Piraten  De";"Piraten  De";"Piraten  De";"piraten-de";
"598";"1";"Macneal  Maggie & Mouth";"NEDERLANDSTALIG  A-Z";"0";;"Macneal  Maggie & Mouth";"Macneal  Maggie & Mouth";"Macneal  Maggie & Mouth";"macneal-maggie-mouth";
"599";"1";"Marina  Imca";"NEDERLANDSTALIG  A-Z";"0";;"Marina  Imca";"Marina  Imca";"Marina  Imca";"marina-imca";
"600";"1";"Carola";"NEDERLANDSTALIG  A-Z";"0";;"Carola";"Carola";"Carola";"carola";
"601";"1";"Pallamino's  The";"NEDERLANDSTALIG  A-Z";"0";;"Pallamino's  The";"Pallamino's  The";"Pallamino's  The";"pallamino-s-the";
"602";"1";"Marietje";"NEDERLANDSTALIG  A-Z";"0";;"Marietje";"Marietje";"Marietje";"marietje";
"604";"1";"Vink  Conny";"NEDERLANDSTALIG  A-Z";"0";;"Vink  Conny";"Vink  Conny";"Vink  Conny";"vink-conny";
"605";"1";"TOM & DICK";"NEDERLANDSTALIG  A-Z";"0";;"TOM & DICK";"TOM & DICK";"TOM & DICK";"tom-dick";
"606";"1";"Pavone  Rita";"DUITSTALIG";"0";;"Pavone  Rita";"Pavone  Rita";"Pavone  Rita";"pavone-rita";
"607";"1";"Curly  Alexander";"NEDERLANDSTALIG  A-Z";"0";;"Curly  Alexander";"Curly  Alexander";"Curly  Alexander";"curly-alexander";
"608";"1";"Orig.Alpenland Quintett";"DUITSTALIG";"0";;"Orig.Alpenland Quintett";"Orig.Alpenland Quintett";"Orig.Alpenland Quintett";"orig-alpenland-quintett";
"609";"1";"Rainford  Tina";"ENGELSTALIG";"0";;"Rainford  Tina";"Rainford  Tina";"Rainford  Tina";"rainford-tina";
"610";"1";"Die 3 Colonias";"DUITSTALIG";"0";;"Die 3 Colonias";"Die 3 Colonias";"Die 3 Colonias";"die-3-colonias";
"611";"1";"Nickerbocker & Biene";"DUITSTALIG";"0";;"Nickerbocker & Biene";"Nickerbocker & Biene";"Nickerbocker & Biene";"nickerbocker-biene";
"612";"1";"Mouth & MacNeal";"ENGELSTALIG";"0";;"Mouth & MacNeal";"Mouth & MacNeal";"Mouth & MacNeal";"mouth-macneal";
"613";"1";"Ridgway  Stan";"ENGELSTALIG";"0";;"Ridgway  Stan";"Ridgway  Stan";"Ridgway  Stan";"ridgway-stan";
"614";"1";"Simon  Pat";"DUITSTALIG";"0";;"Simon  Pat";"Simon  Pat";"Simon  Pat";"simon-pat";
"615";"1";"Hollands Venetie Band";"NEDERLANDSTALIG  A-Z";"0";;"Hollands Venetie Band";"Hollands Venetie Band";"Hollands Venetie Band";"hollands-venetie-band";
"616";"1";"Rosenbaum  Don";"ENGELSTALIG";"0";;"Rosenbaum  Don";"Rosenbaum  Don";"Rosenbaum  Don";"rosenbaum-don";
"617";"1";"MAKKERS  de";"NEDERLANDSTALIG  A-Z";"0";;"MAKKERS  de";"MAKKERS  de";"MAKKERS  de";"makkers-de";
"618";"1";"Molltaler  Orig fidele";"DUITSTALIG";"0";;"Molltaler  Orig  fidele";"Molltaler  Orig fidele";"Molltaler  Orig fidele";"molltaler-orig-fidele";
"619";"1";"Varianto  Trio";"NEDERLANDSTALIG  A-Z";"0";;"Varianto  Trio";"Varianto  Trio";"Varianto  Trio";"varianto-trio";
"620";"1";"Sound Selection";"NEDERLANDSTALIG  A-Z";"0";;"Sound Selection";"Sound Selection";"Sound Selection";"sound-selection";
"621";"1";"DION";"ENGELSTALIG";"0";;"DION";"DION";"DION";"dion";
"622";"1";"Roussos  Demis";"ENGELSTALIG";"0";;"Roussos  Demis";"Roussos  Demis";"Roussos  Demis";"roussos-demis";
"623";"1";"Richard  Cliff";"ENGELSTALIG";"0";;"Richard  Cliff";"Richard  Cliff";"Richard  Cliff";"richard-cliff";
"624";"1";"Yellow Stars The";"NEDERLANDSTALIG  A-Z";"0";;"Yellow Stars The";"Yellow Stars The";"Yellow Stars The";"yellow-stars-the";
"625";"1";"Pauly";"NEDERLANDSTALIG  A-Z";"0";;"Pauly";"Pauly";"Pauly";"pauly";
"626";"1";"Vries  Gerard de  Cowboy Gerard";"NEDERLANDSTALIG  A-Z";"0";;"Vries  Gerard de  Cowboy Gerard";"Vries  Gerard de  Cowboy Gerard";"Vries  Gerard de  Cowboy Gerard";"vries-gerard-de-cowboy-gerard";
"627";"1";"Timmer  the Dick";"NEDERLANDSTALIG  A-Z";"0";;"Timmer  the Dick";"Timmer  the Dick";"Timmer  the Dick";"timmer-the-dick";
"628";"1";"ACCENT";"NEDERLANDSTALIG  A-Z";"0";;"ACCENT";"ACCENT";"ACCENT";"accent";
"629";"1";"Avsenik (Original Oberkrainer)";"DUITSTALIG";"0";;"Avsenik (Original Oberkrainer)";"Avsenik (Original Oberkrainer)";"Avsenik (Original Oberkrainer)";"avsenik-original-oberkrainer";
"630";"1";"Willyjo's  De";"NEDERLANDSTALIG  A-Z";"0";;"Willyjo's  De";"Willyjo's  De";"Willyjo's  De";"willyjo-s-de";
"631";"1";"Astrid & Mirjam";"NEDERLANDSTALIG  A-Z";"0";;"Astrid & Mirjam";"Astrid & Mirjam";"Astrid & Mirjam";"astrid-mirjam";
"632";"1";"Froggatt  Raymond";"ENGELSTALIG";"0";;"Froggatt  Raymond";"Froggatt  Raymond";"Froggatt  Raymond";"froggatt-raymond";
"633";"1";"Nelleke";"NEDERLANDSTALIG  A-Z";"0";;"Nelleke";"Nelleke";"Nelleke";"nelleke";
"634";"1";"LANDGRAAF DUO  het";"DUITSTALIG";"0";;"LANDGRAAF DUO  het";"LANDGRAAF DUO  het";"LANDGRAAF DUO  het";"landgraaf-duo-het";
"635";"1";"Cortez  Duo";"NEDERLANDSTALIG  A-Z";"0";;"Cortez  Duo";"Cortez  Duo";"Cortez  Duo";"cortez-duo";
"636";"1";"Tip-Top";"DUITSTALIG";"0";;"Tip-Top";"Tip-Top";"Tip-Top";"tip-top";
"637";"1";"AIR  BUBBLE";"ENGELSTALIG";"0";;"AIR  BUBBLE";"AIR  BUBBLE";"AIR  BUBBLE";"air-bubble";
"638";"1";"Diamond  Neil";"ENGELSTALIG";"0";;"Diamond  Neil";"Diamond  Neil";"Diamond  Neil";"diamond-neil";
"639";"1";"Domino  Fats";"ENGELSTALIG";"0";;"Domino  Fats";"Domino  Fats";"Domino  Fats";"domino-fats";
"640";"1";"Mamas & Papas";"ENGELSTALIG";"0";;"Mamas & Papas";"Mamas & Papas";"Mamas & Papas";"mamas-papas";
"641";"1";"Steppenwolf";"ENGELSTALIG";"0";;"Steppenwolf";"Steppenwolf";"Steppenwolf";"steppenwolf";
"642";"1";"Grignard  Ferre";"ENGELSTALIG";"0";;"Grignard  Ferre";"Grignard  Ferre";"Grignard  Ferre";"grignard-ferre";
"643";"1";"ZUSJES  DE  ROO";"NEDERLANDSTALIG  A-Z";"0";;"ZUSJES  DE  ROO";"ZUSJES  DE  ROO";"ZUSJES  DE  ROO";"zusjes-de-roo";
"644";"1";"Sandy";"NEDERLANDSTALIG  A-Z";"0";;"Sandy";"Sandy";"Sandy";"sandy";
"645";"1";"Linda en de Nightbirds";"NEDERLANDSTALIG  A-Z";"0";;"Linda en de Nightbirds";"Linda en de Nightbirds";"Linda en de Nightbirds";"linda-en-de-nightbirds";
"646";"1";"Jacob  Geschwister";"DUITSTALIG";"0";;"Jacob  Geschwister";"Jacob  Geschwister";"Jacob  Geschwister";"jacob-geschwister";
"647";"1";"Procol Harum";"ENGELSTALIG";"0";;"Procol Harum";"Procol Harum";"Procol Harum";"procol-harum";
"648";"1";"SWAN  BILLY";"ENGELSTALIG";"0";;"SWAN  BILLY";"SWAN  BILLY";"SWAN  BILLY";"swan-billy";
"649";"1";"Yarbirds  The";"ENGELSTALIG";"0";;"Yarbirds  The";"Yarbirds  The";"Yarbirds  The";"yarbirds-the";
"650";"1";"WINGS";"ENGELSTALIG";"0";;"WINGS";"WINGS";"WINGS";"wings";
"651";"1";"Modern Talking";"ENGELSTALIG";"0";;"Modern Talking";"Modern Talking";"Modern Talking";"modern-talking";
"652";"1";"Summer  Donna";"ENGELSTALIG";"0";;"Summer  Donna";"Summer  Donna";"Summer  Donna";"summer-donna";
"653";"1";"Bottram  Benny";"NEDERLANDSTALIG  A-Z";"0";;"Bottram  Benny";"Bottram  Benny";"Bottram  Benny";"bottram-benny";
"654";"1";"Christian  Dennie";"NEDERLANDSTALIG  A-Z";"0";;"Christian  Dennie";"Christian  Dennie";"Christian  Dennie";"christian-dennie";
"655";"1";"Palmer  Robert";"ENGELSTALIG";"0";;"Palmer  Robert";"Palmer  Robert";"Palmer  Robert";"palmer-robert";
"656";"1";"HARMA";"NEDERLANDSTALIG  A-Z";"0";;"HARMA";"HARMA";"HARMA";"harma";
"657";"1";"Ria en de Funny Boys";"NEDERLANDSTALIG  A-Z";"0";;"Ria en de Funny Boys";"Ria en de Funny Boys";"Ria en de Funny Boys";"ria-en-de-funny-boys";
"658";"1";"OKKO";"NEDERLANDSTALIG  A-Z";"0";;"OKKO";"OKKO";"OKKO";"okko";
"659";"1";"X  Duo";"NEDERLANDSTALIG  A-Z";"0";;"X  Duo";"X  Duo";"X  Duo";"x-duo";
"660";"1";"BB Band";"NEDERLANDSTALIG  A-Z";"0";;"BB Band";"BB Band";"BB Band";"bb-band";
"661";"1";"Klokkestoelers  De";"NEDERLANDSTALIG  A-Z";"0";;"Klokkestoelers  De";"Klokkestoelers  De";"Klokkestoelers  De";"klokkestoelers-de";
"662";"1";"Bey  Jerry";"NEDERLANDSTALIG  A-Z";"0";;"Bey  Jerry";"Bey  Jerry";"Bey  Jerry";"bey-jerry";
"663";"1";"Nikki";"NEDERLANDSTALIG  A-Z";"0";;"Nikki";"Nikki";"Nikki";"nikki";
"664";"1";"Seasons  The";"NEDERLANDSTALIG  A-Z";"0";;"Seasons  The";"Seasons  The";"Seasons  The";"seasons-the";
"665";"1";"Jageto s  The";"NEDERLANDSTALIG  A-Z";"0";;"Jageto s  The";"Jageto s  The";"Jageto s  The";"jageto-s-the";
"666";"1";"Jersey  Jack";"ENGELSTALIG";"0";;"Jersey  Jack";"Jersey  Jack";"Jersey  Jack";"jersey-jack";
"667";"1";"Kraayeveld";"ENGELSTALIG";"0";;"Kraayeveld";"Kraayeveld";"Kraayeveld";"kraayeveld";
"668";"1";"Wouden Trio  Het";"NEDERLANDSTALIG  A-Z";"0";;"Wouden Trio  Het";"Wouden Trio  Het";"Wouden Trio  Het";"wouden-trio-het";
"669";"1";"Held  Peter";"DUITSTALIG";"0";;"Held  Peter";"Held  Peter";"Held  Peter";"held-peter";
"670";"1";"Casby  Freddy";"NEDERLANDSTALIG  A-Z";"0";;"Casby  Freddy";"Casby  Freddy";"Casby  Freddy";"casby-freddy";
"671";"1";"Dia en de Troubadours";"NEDERLANDSTALIG  A-Z";"0";;"Dia en de Troubadours";"Dia en de Troubadours";"Dia en de Troubadours";"dia-en-de-troubadours";
"672";"1";"Long Tall Ernie & the shakers";"ENGELSTALIG";"0";;"Long Tall Ernie & the shakers";"Long Tall Ernie & the shakers";"Long Tall Ernie & the shakers";"long-tall-ernie-the-shakers";
"673";"1";"Midler  Bette";"ENGELSTALIG";"0";;"Midler  Bette";"Midler  Bette";"Midler  Bette";"midler-bette";
"674";"1";"Hermits  Herman's";"ENGELSTALIG";"0";;"Hermits  Herman's";"Hermits  Herman's";"Hermits  Herman's";"hermits-herman-s";
"675";"1";"Heleen";"NEDERLANDSTALIG  A-Z";"0";;"Heleen";"Heleen";"Heleen";"heleen";
"676";"1";"Equals  The";"ENGELSTALIG";"0";;"Equals  The";"Equals  The";"Equals  The";"equals-the";
"677";"1";"Rogers  Kenny";"ENGELSTALIG";"0";;"Rogers  Kenny";"Rogers  Kenny";"Rogers  Kenny";"rogers-kenny";
"678";"1";"Saragossa Band";"ENGELSTALIG";"0";;"Saragossa Band";"Saragossa Band";"Saragossa Band";"saragossa-band";
"679";"1";"Small Faces";"ENGELSTALIG";"0";;"Small Faces";"Small Faces";"Small Faces";"small-faces";
"680";"1";"Haley  Bill";"ENGELSTALIG";"0";;"Haley  Bill";"Haley  Bill";"Haley  Bill";"haley-bill";
"681";"1";"BLONDIE";"ENGELSTALIG";"0";;"BLONDIE";"BLONDIE";"BLONDIE";"blondie";
"682";"1";"Animals  The";"ENGELSTALIG";"0";;"Animals  The";"Animals  The";"Animals  The";"animals-the";
